# Field minima and maxima
# Time        	field         	min           	location(min) 	processor     	max           	location(max) 	processor     
4.11          	U             	(5.675931e-01 -9.284608e-01 -1.914194e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.536218e+00 8.576156e-01 6.331407e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.11          	p             	-2.150078e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.286996e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.12          	U             	(5.643606e-01 -9.301100e-01 -1.908464e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.509036e+00 8.606340e-01 5.964129e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.12          	p             	-2.202416e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.295145e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.13          	U             	(5.616707e-01 -9.257385e-01 -1.917471e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.526172e+00 8.545934e-01 6.179022e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.13          	p             	-2.147602e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.292644e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.14          	U             	(5.652244e-01 -9.253647e-01 -1.936825e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.544411e+00 8.562402e-01 6.373211e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.14          	p             	-2.110811e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.302915e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.15          	U             	(5.680123e-01 -9.304336e-01 -1.920278e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.520549e+00 8.636522e-01 6.123069e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.15          	p             	-2.186941e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.297565e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.16          	U             	(5.620985e-01 -9.297370e-01 -1.906351e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.511555e+00 8.639085e-01 5.980798e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.16          	p             	-2.201378e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.292878e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.17          	U             	(5.626071e-01 -9.251342e-01 -1.934673e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.533207e+00 8.604606e-01 6.297841e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.17          	p             	-2.098421e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.307956e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.18          	U             	(5.693894e-01 -9.274586e-01 -1.927388e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.536558e+00 8.538095e-01 6.304408e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.18          	p             	-2.142033e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.291309e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.19          	U             	(5.632033e-01 -9.293811e-01 -1.909447e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.516947e+00 8.636658e-01 5.983470e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.19          	p             	-2.208092e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.293997e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.2           	U             	(5.613280e-01 -9.285644e-01 -1.909445e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.517772e+00 8.570414e-01 6.169419e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.2           	p             	-2.153410e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.294800e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.21          	U             	(5.667518e-01 -9.253102e-01 -1.943175e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.541348e+00 8.555855e-01 6.322571e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.21          	p             	-2.114672e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.301475e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.22          	U             	(5.659683e-01 -9.294447e-01 -1.917188e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.530758e+00 8.502434e-01 6.144824e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.22          	p             	-2.180402e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.295374e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.23          	U             	(5.636739e-01 -9.305152e-01 -1.907398e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.508718e+00 8.647082e-01 5.986340e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.23          	p             	-2.203641e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.296918e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.24          	U             	(5.631719e-01 -9.249273e-01 -1.934993e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.531076e+00 8.505987e-01 6.250154e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.24          	p             	-2.112786e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.302611e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.25          	U             	(5.660935e-01 -9.256247e-01 -1.930216e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.538021e+00 8.610391e-01 6.329569e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.25          	p             	-2.127320e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.296785e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.26          	U             	(5.663790e-01 -9.312539e-01 -1.919009e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.517778e+00 8.640729e-01 5.960585e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.26          	p             	-2.198623e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.302952e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.27          	U             	(5.609906e-01 -9.282566e-01 -1.909641e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.519285e+00 8.540035e-01 6.083406e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.27          	p             	-2.184087e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.294877e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.28          	U             	(5.647251e-01 -9.250813e-01 -1.935601e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.538506e+00 8.584683e-01 6.338718e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.28          	p             	-2.098966e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.303802e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.29          	U             	(5.692247e-01 -9.293708e-01 -1.923453e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.532031e+00 8.468278e-01 6.223457e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.29          	p             	-2.161476e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.291782e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.3           	U             	(5.620543e-01 -9.301867e-01 -1.909940e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.511717e+00 8.643749e-01 5.937675e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.3           	p             	-2.200002e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.298829e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.31          	U             	(5.618401e-01 -9.270262e-01 -1.921372e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.528048e+00 8.513701e-01 6.243336e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.31          	p             	-2.120371e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.298154e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.32          	U             	(5.679999e-01 -9.255002e-01 -1.937857e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.537592e+00 8.628150e-01 6.382754e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.32          	p             	-2.122957e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.293885e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.33          	U             	(5.644105e-01 -9.303252e-01 -1.915901e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.521211e+00 8.692244e-01 6.021247e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.33          	p             	-2.194313e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.303208e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.34          	U             	(5.629487e-01 -9.298147e-01 -1.909798e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.511921e+00 8.514252e-01 6.021809e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.34          	p             	-2.186149e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.295948e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.35          	U             	(5.641318e-01 -9.243599e-01 -1.939810e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.535317e+00 8.576397e-01 6.318402e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.35          	p             	-2.105843e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.302082e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.36          	U             	(5.674651e-01 -9.289276e-01 -1.911351e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.537892e+00 8.552564e-01 6.301731e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.36          	p             	-2.153651e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.286783e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.37          	U             	(5.650577e-01 -9.304961e-01 -1.919306e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.511815e+00 8.601892e-01 5.919212e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.37          	p             	-2.203145e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.302784e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.38          	U             	(5.604440e-01 -9.262319e-01 -1.915824e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.526225e+00 8.515204e-01 6.183038e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.38          	p             	-2.143163e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.296856e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.39          	U             	(5.662450e-01 -9.253500e-01 -1.936467e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.540891e+00 8.535347e-01 6.358413e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.39          	p             	-2.114123e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.299821e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.4           	U             	(5.682911e-01 -9.307513e-01 -1.923885e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.521437e+00 8.689232e-01 6.110454e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.4           	p             	-2.187891e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.297924e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.41          	U             	(5.610058e-01 -9.306732e-01 -1.904540e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.512734e+00 8.599014e-01 5.973599e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.41          	p             	-2.192458e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.300328e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.42          	U             	(5.643250e-01 -9.247894e-01 -1.937594e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.534566e+00 8.429488e-01 6.285470e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.42          	p             	-2.097153e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.303416e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.43          	U             	(5.685563e-01 -9.268479e-01 -1.926684e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.534138e+00 8.671131e-01 6.329204e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.43          	p             	-2.143118e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.289172e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.44          	U             	(5.632470e-01 -9.303785e-01 -1.907872e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.516058e+00 8.636858e-01 5.967192e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.44          	p             	-2.203178e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.298961e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.45          	U             	(5.624972e-01 -9.271277e-01 -1.913402e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.520886e+00 8.456605e-01 6.153699e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.45          	p             	-2.165277e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.291970e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.46          	U             	(5.649779e-01 -9.243641e-01 -1.941129e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.545444e+00 8.486436e-01 6.331485e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.46          	p             	-2.113403e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.299772e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.47          	U             	(5.671984e-01 -9.303458e-01 -1.916777e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.524975e+00 8.625040e-01 6.198850e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.47          	p             	-2.177578e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.298001e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.48          	U             	(5.637263e-01 -9.298633e-01 -1.910121e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.507873e+00 8.650254e-01 5.937251e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.48          	p             	-2.206542e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.294945e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.49          	U             	(5.614170e-01 -9.250798e-01 -1.929754e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.539077e+00 8.392620e-01 6.200955e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.49          	p             	-2.106918e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.303502e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.5           	U             	(5.679044e-01 -9.264823e-01 -1.930266e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.535732e+00 8.645534e-01 6.392887e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.5           	p             	-2.126425e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.295439e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.51          	U             	(5.662316e-01 -9.302757e-01 -1.919804e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.515710e+00 8.709437e-01 6.003290e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.51          	p             	-2.198187e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.299185e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.52          	U             	(5.600261e-01 -9.288373e-01 -1.905663e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.520815e+00 8.508918e-01 6.062704e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.52          	p             	-2.175696e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.298573e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.53          	U             	(5.662221e-01 -9.254045e-01 -1.940853e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.541221e+00 8.504524e-01 6.351536e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.53          	p             	-2.102528e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.302318e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.54          	U             	(5.679054e-01 -9.285238e-01 -1.921161e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.531004e+00 8.549543e-01 6.234905e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.54          	p             	-2.160687e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.288885e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.55          	U             	(5.623232e-01 -9.301345e-01 -1.908961e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.507701e+00 8.668863e-01 5.938431e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.55          	p             	-2.197682e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.301837e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.56          	U             	(5.631308e-01 -9.250997e-01 -1.929184e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.531701e+00 8.425455e-01 6.189920e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.56          	p             	-2.120555e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.298916e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.57          	U             	(5.663890e-01 -9.252177e-01 -1.935633e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.541950e+00 8.576759e-01 6.378095e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.57          	p             	-2.122856e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.295093e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.58          	U             	(5.656576e-01 -9.305584e-01 -1.916308e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.516572e+00 8.728755e-01 6.055285e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.58          	p             	-2.191892e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.303201e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.59          	U             	(5.629003e-01 -9.291676e-01 -1.909031e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.512706e+00 8.556879e-01 6.015754e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.59          	p             	-2.189081e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.291671e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.6           	U             	(5.629110e-01 -9.247464e-01 -1.937341e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.542023e+00 8.533757e-01 6.282637e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.6           	p             	-2.103955e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.305593e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.61          	U             	(5.688036e-01 -9.296379e-01 -1.914321e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.533141e+00 8.515967e-01 6.322108e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.61          	p             	-2.155565e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.287223e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.62          	U             	(5.634710e-01 -9.288785e-01 -1.911768e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.511289e+00 8.668036e-01 5.962144e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.62          	p             	-2.203865e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.292821e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.63          	U             	(5.602546e-01 -9.269412e-01 -1.913796e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.527595e+00 8.543995e-01 6.187969e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.63          	p             	-2.139221e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.299020e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.64          	U             	(5.680186e-01 -9.261479e-01 -1.941883e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.542712e+00 8.473349e-01 6.385351e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.64          	p             	-2.113917e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.300821e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.65          	U             	(5.664979e-01 -9.293699e-01 -1.918906e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.520462e+00 8.700553e-01 6.122871e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.65          	p             	-2.185337e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.293867e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.66          	U             	(5.612318e-01 -9.300983e-01 -1.903375e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.509973e+00 8.636125e-01 5.981645e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.66          	p             	-2.192401e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.299361e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.67          	U             	(5.651620e-01 -9.246917e-01 -1.942806e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.535949e+00 8.477818e-01 6.303166e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.67          	p             	-2.096810e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.303270e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.68          	U             	(5.668441e-01 -9.266180e-01 -1.919461e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.537625e+00 8.571285e-01 6.302811e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.68          	p             	-2.148046e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.289282e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.69          	U             	(5.642494e-01 -9.301682e-01 -1.907484e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.511719e+00 8.620982e-01 5.980626e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.69          	p             	-2.204217e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.295696e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.7           	U             	(5.621472e-01 -9.267481e-01 -1.917626e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.522377e+00 8.545976e-01 6.152837e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.7           	p             	-2.161638e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.295253e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.71          	U             	(5.648010e-01 -9.252019e-01 -1.937015e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.545330e+00 8.508149e-01 6.332137e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.71          	p             	-2.110750e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.303594e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.72          	U             	(5.683722e-01 -9.303278e-01 -1.921494e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.523418e+00 8.572169e-01 6.173053e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.72          	p             	-2.183444e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.297539e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.73          	U             	(5.624171e-01 -9.295181e-01 -1.907111e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.508916e+00 8.666501e-01 5.960832e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.73          	p             	-2.205378e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.292505e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.74          	U             	(5.618617e-01 -9.257956e-01 -1.928963e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.534430e+00 8.557622e-01 6.254197e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.74          	p             	-2.105939e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.305249e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.75          	U             	(5.693725e-01 -9.270445e-01 -1.931955e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.534985e+00 8.602876e-01 6.367878e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.75          	p             	-2.134539e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.294032e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.76          	U             	(5.635697e-01 -9.292279e-01 -1.914201e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.518399e+00 8.664936e-01 5.975985e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.76          	p             	-2.198112e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.298460e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.77          	U             	(5.616117e-01 -9.290232e-01 -1.905965e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.516265e+00 8.535230e-01 6.119986e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.77          	p             	-2.166917e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.292682e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.78          	U             	(5.666555e-01 -9.254003e-01 -1.944507e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.538653e+00 8.585482e-01 6.333368e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
4.78          	p             	-2.105030e+00	(1.885709e-01 3.639201e-02 -1.025000e-02)	0	2.303762e+00	(1.822548e-01 4.267805e-02 -1.025000e-02)	0
4.79          	U             	(5.661598e-01 -9.288655e-01 -1.913678e-18)	(1.821076e-01 4.040377e-02 -1.025000e-02)	0	(2.534308e+00 8.485716e-01 6.209111e-21)	(1.862089e-01 4.969576e-02 -1.025000e-02)	0
