# Solver information
# Time        	p_solver      	p_initial     	p_final       	p_iters       	p_converged   
3.6187        	DICPCG	1.461680e-02	5.369490e-04	3	true
3.6188        	DICPCG	1.105080e-02	3.900000e-04	3	true
3.6189        	DICPCG	1.392960e-02	4.393030e-04	3	true
3.619         	DICPCG	1.199090e-02	3.889730e-04	3	true
3.6191        	DICPCG	1.430570e-02	5.445470e-04	3	true
3.6192        	DICPCG	1.299290e-02	5.016040e-04	3	true
3.6193        	DICPCG	1.273490e-02	5.689140e-04	3	true
3.6194        	DICPCG	1.288060e-02	4.119500e-04	3	true
3.6195        	DICPCG	1.701080e-02	4.886890e-04	3	true
3.6196        	DICPCG	1.667030e-02	7.034400e-04	4	true
3.6197        	DICPCG	1.675740e-02	7.793620e-04	3	true
3.6198        	DICPCG	1.549910e-02	5.296070e-04	3	true
3.6199        	DICPCG	1.821520e-02	8.267800e-04	3	true
3.62          	DICPCG	1.616260e-02	5.592970e-04	3	true
3.6201        	DICPCG	1.673950e-02	7.163850e-04	4	true
3.6202        	DICPCG	1.559940e-02	6.471730e-04	4	true
3.6203        	DICPCG	1.595870e-02	6.603610e-04	3	true
3.6204        	DICPCG	1.627450e-02	6.790740e-04	4	true
3.6205        	DICPCG	1.743430e-02	7.012460e-04	4	true
3.6206        	DICPCG	1.918480e-02	7.319620e-04	4	true
3.6207        	DICPCG	1.372160e-02	5.065810e-04	3	true
3.6208        	DICPCG	1.294600e-02	6.326520e-04	3	true
3.6209        	DICPCG	1.671920e-02	7.527260e-04	3	true
3.621         	DICPCG	1.463810e-02	4.922100e-04	3	true
3.6211        	DICPCG	1.410520e-02	4.847600e-04	3	true
3.6212        	DICPCG	1.290160e-02	4.703870e-04	3	true
3.6213        	DICPCG	1.360510e-02	4.589630e-04	3	true
3.6214        	DICPCG	1.338710e-02	5.829370e-04	3	true
3.6215        	DICPCG	1.321260e-02	4.783790e-04	3	true
3.6216        	DICPCG	1.248820e-02	3.671920e-04	3	true
3.6217        	DICPCG	1.447260e-02	4.501480e-04	3	true
3.6218        	DICPCG	1.347910e-02	6.278960e-04	3	true
3.6219        	DICPCG	1.378140e-02	6.645140e-04	3	true
3.622         	DICPCG	1.778980e-02	7.247770e-04	3	true
3.6221        	DICPCG	1.723920e-02	5.999160e-04	3	true
3.6222        	DICPCG	1.666400e-02	6.753400e-04	3	true
3.6223        	DICPCG	2.098230e-02	9.547990e-04	3	true
3.6224        	DICPCG	1.825090e-02	7.871940e-04	3	true
3.6225        	DICPCG	1.615500e-02	5.657450e-04	3	true
3.6226        	DICPCG	1.563390e-02	5.370770e-04	4	true
3.6227        	DICPCG	1.568140e-02	7.707100e-04	3	true
3.6228        	DICPCG	1.518740e-02	6.735310e-04	3	true
3.6229        	DICPCG	1.283250e-02	5.073680e-04	3	true
3.623         	DICPCG	1.333670e-02	5.510750e-04	3	true
3.6231        	DICPCG	1.379320e-02	5.376540e-04	3	true
3.6232        	DICPCG	1.182940e-02	3.738960e-04	3	true
3.6233        	DICPCG	1.378960e-02	5.547320e-04	3	true
3.6234        	DICPCG	1.599510e-02	5.737900e-04	3	true
3.6235        	DICPCG	1.474150e-02	6.042040e-04	4	true
3.6236        	DICPCG	1.148530e-02	4.008390e-04	3	true
3.6237        	DICPCG	1.347900e-02	5.287890e-04	3	true
3.6238        	DICPCG	1.491390e-02	6.286270e-04	3	true
3.6239        	DICPCG	1.427940e-02	4.933450e-04	3	true
3.624         	DICPCG	1.053440e-02	3.799260e-04	3	true
3.6241        	DICPCG	1.633500e-02	6.089020e-04	3	true
3.6242        	DICPCG	1.345480e-02	4.358210e-04	3	true
3.6243        	DICPCG	1.453600e-02	6.059500e-04	3	true
3.6244        	DICPCG	1.550210e-02	5.802270e-04	3	true
3.6245        	DICPCG	1.866760e-02	7.532560e-04	4	true
3.6246        	DICPCG	1.662320e-02	7.224300e-04	3	true
3.6247        	DICPCG	1.377600e-02	5.382550e-04	3	true
3.6248        	DICPCG	1.604940e-02	5.591230e-04	3	true
3.6249        	DICPCG	1.637150e-02	7.103780e-04	3	true
3.625         	DICPCG	1.586470e-02	6.936450e-04	3	true
3.6251        	DICPCG	1.533740e-02	7.408220e-04	3	true
3.6252        	DICPCG	1.633520e-02	7.377680e-04	3	true
3.6253        	DICPCG	1.258490e-02	6.290720e-04	3	true
3.6254        	DICPCG	1.247920e-02	4.658480e-04	3	true
3.6255        	DICPCG	1.415900e-02	6.427440e-04	3	true
3.6256        	DICPCG	1.260590e-02	5.662360e-04	3	true
3.6257        	DICPCG	1.272780e-02	5.320400e-04	3	true
3.6258        	DICPCG	1.632220e-02	7.222960e-04	3	true
3.6259        	DICPCG	1.288680e-02	4.958380e-04	3	true
3.626         	DICPCG	1.487360e-02	6.500700e-04	3	true
3.6261        	DICPCG	1.413020e-02	6.465280e-04	3	true
3.6262        	DICPCG	1.514740e-02	6.120390e-04	4	true
3.6263        	DICPCG	1.445640e-02	6.896510e-04	3	true
3.6264        	DICPCG	1.542190e-02	6.080990e-04	3	true
3.6265        	DICPCG	1.733530e-02	7.676700e-04	3	true
3.6266        	DICPCG	1.639600e-02	6.392240e-04	4	true
3.6267        	DICPCG	1.483080e-02	5.664590e-04	3	true
3.6268        	DICPCG	1.404690e-02	5.466450e-04	3	true
3.6269        	DICPCG	1.510160e-02	6.886030e-04	3	true
3.627         	DICPCG	1.627270e-02	6.715760e-04	4	true
3.6271        	DICPCG	1.413450e-02	5.410260e-04	3	true
3.6272        	DICPCG	1.493670e-02	7.323280e-04	3	true
3.6273        	DICPCG	1.457640e-02	4.904630e-04	3	true
3.6274        	DICPCG	1.473740e-02	5.688300e-04	3	true
3.6275        	DICPCG	1.356800e-02	4.569450e-04	3	true
3.6276        	DICPCG	1.410480e-02	6.138830e-04	3	true
3.6277        	DICPCG	1.344490e-02	6.334250e-04	3	true
3.6278        	DICPCG	1.722700e-02	6.180050e-04	3	true
3.6279        	DICPCG	1.551010e-02	6.864050e-04	4	true
3.628         	DICPCG	1.425210e-02	4.527560e-04	3	true
3.6281        	DICPCG	1.545590e-02	6.633800e-04	3	true
3.6282        	DICPCG	1.378630e-02	6.237360e-04	3	true
3.6283        	DICPCG	1.553920e-02	7.162840e-04	4	true
3.6284        	DICPCG	1.531190e-02	6.368460e-04	3	true
3.6285        	DICPCG	1.366150e-02	4.665600e-04	3	true
3.6286        	DICPCG	1.268170e-02	5.162890e-04	3	true
3.6287        	DICPCG	1.461240e-02	5.595860e-04	3	true
3.6288        	DICPCG	1.733470e-02	8.517960e-04	4	true
3.6289        	DICPCG	1.570930e-02	6.490500e-04	3	true
3.629         	DICPCG	1.394760e-02	6.150020e-04	3	true
3.6291        	DICPCG	1.440440e-02	7.031700e-04	4	true
3.6292        	DICPCG	1.556980e-02	6.913230e-04	4	true
3.6293        	DICPCG	1.679260e-02	7.756440e-04	4	true
3.6294        	DICPCG	1.733170e-02	8.435180e-04	3	true
3.6295        	DICPCG	1.238680e-02	4.520440e-04	3	true
3.6296        	DICPCG	1.557640e-02	5.873740e-04	3	true
3.6297        	DICPCG	1.535970e-02	7.447180e-04	3	true
3.6298        	DICPCG	1.494310e-02	5.450750e-04	3	true
3.6299        	DICPCG	1.299270e-02	4.989060e-04	3	true
3.63          	DICPCG	1.562740e-02	6.597330e-04	3	true
3.6301        	DICPCG	1.308510e-02	5.630820e-04	3	true
3.6302        	DICPCG	1.402980e-02	5.715280e-04	3	true
3.6303        	DICPCG	1.349700e-02	5.046900e-04	3	true
3.6304        	DICPCG	1.465520e-02	6.115450e-04	4	true
3.6305        	DICPCG	1.530320e-02	5.568660e-04	3	true
3.6306        	DICPCG	1.438530e-02	4.559250e-04	3	true
3.6307        	DICPCG	1.302540e-02	4.272630e-04	3	true
3.6308        	DICPCG	1.332080e-02	5.114260e-04	3	true
3.6309        	DICPCG	1.642190e-02	6.808070e-04	3	true
3.631         	DICPCG	1.421290e-02	6.432200e-04	3	true
3.6311        	DICPCG	1.578120e-02	5.698920e-04	3	true
3.6312        	DICPCG	1.405370e-02	5.446620e-04	3	true
3.6313        	DICPCG	1.508550e-02	6.912250e-04	3	true
3.6314        	DICPCG	1.663730e-02	7.999150e-04	3	true
3.6315        	DICPCG	1.682280e-02	6.699340e-04	3	true
3.6316        	DICPCG	1.614100e-02	6.030490e-04	3	true
3.6317        	DICPCG	1.373410e-02	4.473290e-04	3	true
3.6318        	DICPCG	1.333530e-02	4.749330e-04	3	true
3.6319        	DICPCG	1.392630e-02	5.123230e-04	3	true
3.632         	DICPCG	1.544620e-02	6.397520e-04	4	true
3.6321        	DICPCG	1.650810e-02	6.921660e-04	3	true
3.6322        	DICPCG	1.444040e-02	5.812500e-04	3	true
3.6323        	DICPCG	1.424590e-02	5.991740e-04	3	true
3.6324        	DICPCG	1.609310e-02	5.976910e-04	3	true
3.6325        	DICPCG	1.368500e-02	5.379170e-04	3	true
3.6326        	DICPCG	1.856220e-02	7.222650e-04	3	true
3.6327        	DICPCG	1.760900e-02	8.397360e-04	3	true
3.6328        	DICPCG	1.326960e-02	4.847710e-04	3	true
3.6329        	DICPCG	1.246850e-02	4.791000e-04	4	true
3.633         	DICPCG	1.556170e-02	5.680820e-04	3	true
3.6331        	DICPCG	1.320690e-02	5.261770e-04	3	true
3.6332        	DICPCG	1.353210e-02	6.220440e-04	3	true
3.6333        	DICPCG	1.660700e-02	6.431220e-04	3	true
3.6334        	DICPCG	1.927870e-02	8.290540e-04	3	true
3.6335        	DICPCG	1.360850e-02	5.408950e-04	3	true
3.6336        	DICPCG	1.652040e-02	6.803370e-04	3	true
3.6337        	DICPCG	1.544950e-02	7.491660e-04	4	true
3.6338        	DICPCG	1.645850e-02	7.260530e-04	3	true
3.6339        	DICPCG	1.548350e-02	7.707650e-04	3	true
3.634         	DICPCG	1.315380e-02	4.969960e-04	3	true
3.6341        	DICPCG	1.263370e-02	5.574380e-04	3	true
3.6342        	DICPCG	1.446550e-02	6.165190e-04	4	true
3.6343        	DICPCG	1.369410e-02	5.737880e-04	3	true
3.6344        	DICPCG	1.397550e-02	5.823200e-04	3	true
3.6345        	DICPCG	1.553940e-02	6.665980e-04	3	true
3.6346        	DICPCG	1.350200e-02	4.048810e-04	3	true
3.6347        	DICPCG	1.361570e-02	5.452550e-04	3	true
3.6348        	DICPCG	1.295030e-02	4.638010e-04	3	true
3.6349        	DICPCG	1.373640e-02	6.026170e-04	3	true
3.635         	DICPCG	1.583010e-02	5.508100e-04	3	true
3.6351        	DICPCG	1.317220e-02	5.522290e-04	3	true
3.6352        	DICPCG	1.189300e-02	3.862450e-04	3	true
3.6353        	DICPCG	1.429650e-02	5.237860e-04	3	true
3.6354        	DICPCG	1.423350e-02	6.676120e-04	3	true
3.6355        	DICPCG	1.450730e-02	6.478490e-04	3	true
3.6356        	DICPCG	1.765850e-02	8.181150e-04	3	true
3.6357        	DICPCG	1.573050e-02	7.121240e-04	3	true
3.6358        	DICPCG	1.552890e-02	7.756240e-04	3	true
3.6359        	DICPCG	1.619190e-02	6.615770e-04	4	true
3.636         	DICPCG	1.675840e-02	5.706230e-04	4	true
3.6361        	DICPCG	1.619120e-02	6.242280e-04	3	true
3.6362        	DICPCG	1.450040e-02	5.340500e-04	3	true
3.6363        	DICPCG	1.458420e-02	4.762640e-04	3	true
3.6364        	DICPCG	1.639980e-02	7.608440e-04	3	true
3.6365        	DICPCG	1.514140e-02	6.122780e-04	4	true
3.6366        	DICPCG	1.496290e-02	5.462770e-04	3	true
3.6367        	DICPCG	1.537840e-02	5.352610e-04	3	true
3.6368        	DICPCG	1.482800e-02	6.179300e-04	3	true
3.6369        	DICPCG	1.631860e-02	7.013530e-04	3	true
3.637         	DICPCG	1.506550e-02	6.872180e-04	3	true
3.6371        	DICPCG	1.315060e-02	5.180940e-04	3	true
3.6372        	DICPCG	1.617700e-02	6.042700e-04	3	true
3.6373        	DICPCG	1.338610e-02	4.557840e-04	3	true
3.6374        	DICPCG	1.291580e-02	5.733440e-04	3	true
3.6375        	DICPCG	1.235970e-02	4.109160e-04	3	true
3.6376        	DICPCG	1.127990e-02	3.750940e-04	3	true
3.6377        	DICPCG	1.433270e-02	5.676410e-04	3	true
3.6378        	DICPCG	1.453410e-02	5.941280e-04	3	true
3.6379        	DICPCG	1.514550e-02	5.722340e-04	3	true
3.638         	DICPCG	1.375470e-02	5.928080e-04	3	true
3.6381        	DICPCG	1.655620e-02	7.149190e-04	4	true
3.6382        	DICPCG	1.413370e-02	4.926720e-04	4	true
3.6383        	DICPCG	1.426470e-02	6.390500e-04	3	true
3.6384        	DICPCG	1.436580e-02	5.466940e-04	3	true
3.6385        	DICPCG	1.248210e-02	4.509910e-04	3	true
3.6386        	DICPCG	1.553680e-02	6.743800e-04	3	true
3.6387        	DICPCG	1.402120e-02	6.429270e-04	3	true
3.6388        	DICPCG	1.358000e-02	6.485060e-04	3	true
3.6389        	DICPCG	1.255390e-02	4.124420e-04	3	true
3.639         	DICPCG	1.417370e-02	5.858610e-04	3	true
3.6391        	DICPCG	1.249920e-02	5.288880e-04	3	true
3.6392        	DICPCG	1.435230e-02	5.881520e-04	3	true
3.6393        	DICPCG	1.202960e-02	5.771480e-04	3	true
3.6394        	DICPCG	1.317040e-02	4.140040e-04	3	true
3.6395        	DICPCG	1.339690e-02	5.028380e-04	3	true
3.6396        	DICPCG	1.345810e-02	5.480030e-04	3	true
3.6397        	DICPCG	1.195020e-02	4.997500e-04	3	true
3.6398        	DICPCG	1.352080e-02	4.547830e-04	3	true
3.6399        	DICPCG	1.309580e-02	4.407100e-04	3	true
3.64          	DICPCG	1.365180e-02	6.468210e-04	3	true
3.6401        	DICPCG	1.371050e-02	6.148720e-04	3	true
3.6402        	DICPCG	1.467840e-02	5.405330e-04	3	true
3.6403        	DICPCG	1.441420e-02	4.700980e-04	3	true
3.6404        	DICPCG	1.440650e-02	6.841200e-04	3	true
3.6405        	DICPCG	1.686510e-02	5.792240e-04	3	true
3.6406        	DICPCG	1.271990e-02	4.166150e-04	3	true
3.6407        	DICPCG	1.196920e-02	4.323500e-04	3	true
3.6408        	DICPCG	1.504220e-02	5.918080e-04	3	true
3.6409        	DICPCG	1.306810e-02	5.547270e-04	3	true
3.641         	DICPCG	1.468890e-02	6.033720e-04	3	true
3.6411        	DICPCG	1.347140e-02	5.741820e-04	3	true
3.6412        	DICPCG	1.366450e-02	5.349140e-04	3	true
3.6413        	DICPCG	1.650050e-02	7.021880e-04	5	true
3.6414        	DICPCG	1.271490e-02	4.907050e-04	3	true
3.6415        	DICPCG	1.185560e-02	4.957700e-04	3	true
3.6416        	DICPCG	1.125050e-02	4.578850e-04	3	true
3.6417        	DICPCG	1.261480e-02	5.116190e-04	3	true
3.6418        	DICPCG	1.180940e-02	4.491940e-04	3	true
3.6419        	DICPCG	1.345080e-02	4.827690e-04	3	true
3.642         	DICPCG	1.056330e-02	3.270160e-04	3	true
3.6421        	DICPCG	1.285810e-02	4.556090e-04	3	true
3.6422        	DICPCG	1.484750e-02	5.877510e-04	3	true
3.6423        	DICPCG	1.385580e-02	5.782990e-04	3	true
3.6424        	DICPCG	1.484250e-02	5.742650e-04	3	true
3.6425        	DICPCG	1.750810e-02	5.440760e-04	3	true
3.6426        	DICPCG	1.521430e-02	7.448790e-04	3	true
3.6427        	DICPCG	1.943260e-02	9.347200e-04	3	true
3.6428        	DICPCG	1.388360e-02	5.336340e-04	3	true
3.6429        	DICPCG	1.205130e-02	4.583010e-04	3	true
3.643         	DICPCG	1.502980e-02	6.045980e-04	3	true
3.6431        	DICPCG	1.339470e-02	4.419610e-04	3	true
3.6432        	DICPCG	1.250630e-02	4.454830e-04	3	true
3.6433        	DICPCG	1.380830e-02	4.607050e-04	3	true
3.6434        	DICPCG	1.538990e-02	6.835330e-04	3	true
3.6435        	DICPCG	1.417290e-02	4.528270e-04	3	true
3.6436        	DICPCG	1.357810e-02	6.098370e-04	3	true
3.6437        	DICPCG	1.405630e-02	5.666870e-04	3	true
3.6438        	DICPCG	1.300940e-02	4.122580e-04	3	true
3.6439        	DICPCG	1.425430e-02	6.672940e-04	4	true
3.644         	DICPCG	1.535600e-02	5.853320e-04	3	true
3.6441        	DICPCG	1.187700e-02	4.196420e-04	3	true
3.6442        	DICPCG	1.185900e-02	3.702070e-04	3	true
3.6443        	DICPCG	1.219870e-02	4.457470e-04	3	true
3.6444        	DICPCG	1.176480e-02	4.581320e-04	3	true
3.6445        	DICPCG	1.442730e-02	6.417460e-04	3	true
3.6446        	DICPCG	1.220930e-02	4.222260e-04	3	true
3.6447        	DICPCG	1.330000e-02	5.469670e-04	3	true
3.6448        	DICPCG	1.496240e-02	6.437710e-04	3	true
3.6449        	DICPCG	1.458530e-02	4.751970e-04	4	true
3.645         	DICPCG	1.358130e-02	5.968620e-04	3	true
3.6451        	DICPCG	1.293260e-02	4.360890e-04	3	true
3.6452        	DICPCG	1.526840e-02	5.399710e-04	3	true
3.6453        	DICPCG	1.432920e-02	5.914340e-04	3	true
3.6454        	DICPCG	1.297540e-02	5.502150e-04	3	true
3.6455        	DICPCG	1.317550e-02	5.250990e-04	3	true
3.6456        	DICPCG	1.340410e-02	4.710800e-04	3	true
3.6457        	DICPCG	1.110740e-02	4.372280e-04	3	true
3.6458        	DICPCG	1.507390e-02	6.424180e-04	3	true
3.6459        	DICPCG	1.550410e-02	7.344290e-04	3	true
3.646         	DICPCG	1.775100e-02	6.823190e-04	4	true
3.6461        	DICPCG	1.423240e-02	4.673330e-04	3	true
3.6462        	DICPCG	1.376020e-02	4.567930e-04	3	true
3.6463        	DICPCG	1.462920e-02	6.133240e-04	3	true
3.6464        	DICPCG	1.514290e-02	6.279060e-04	4	true
3.6465        	DICPCG	1.466500e-02	4.891440e-04	4	true
3.6466        	DICPCG	1.466840e-02	5.680600e-04	3	true
3.6467        	DICPCG	1.316090e-02	4.405780e-04	3	true
3.6468        	DICPCG	1.317980e-02	5.182730e-04	3	true
3.6469        	DICPCG	1.186510e-02	4.488200e-04	3	true
3.647         	DICPCG	1.616410e-02	6.488890e-04	3	true
3.6471        	DICPCG	1.440230e-02	6.838330e-04	3	true
3.6472        	DICPCG	1.682780e-02	7.514310e-04	3	true
3.6473        	DICPCG	1.319160e-02	4.564700e-04	3	true
3.6474        	DICPCG	1.269800e-02	5.657220e-04	3	true
3.6475        	DICPCG	1.428290e-02	6.756770e-04	3	true
3.6476        	DICPCG	1.497930e-02	6.984410e-04	3	true
3.6477        	DICPCG	1.551740e-02	5.255710e-04	3	true
3.6478        	DICPCG	1.400500e-02	5.054360e-04	3	true
3.6479        	DICPCG	1.210710e-02	3.976240e-04	3	true
3.648         	DICPCG	1.396170e-02	5.474250e-04	3	true
3.6481        	DICPCG	1.535650e-02	5.364940e-04	3	true
3.6482        	DICPCG	1.704660e-02	5.477540e-04	3	true
3.6483        	DICPCG	1.534210e-02	7.109320e-04	3	true
3.6484        	DICPCG	1.669400e-02	7.273070e-04	3	true
3.6485        	DICPCG	1.644090e-02	6.476070e-04	3	true
3.6486        	DICPCG	1.589040e-02	6.575410e-04	4	true
3.6487        	DICPCG	1.450520e-02	6.523130e-04	4	true
3.6488        	DICPCG	1.581850e-02	6.724680e-04	3	true
3.6489        	DICPCG	1.446030e-02	5.513260e-04	3	true
3.649         	DICPCG	1.581330e-02	6.153450e-04	3	true
3.6491        	DICPCG	1.783290e-02	6.934790e-04	3	true
3.6492        	DICPCG	1.277050e-02	4.358630e-04	4	true
3.6493        	DICPCG	1.682570e-02	7.316330e-04	3	true
3.6494        	DICPCG	1.363530e-02	5.170770e-04	3	true
3.6495        	DICPCG	1.545250e-02	6.343770e-04	4	true
3.6496        	DICPCG	1.355660e-02	5.961620e-04	3	true
3.6497        	DICPCG	1.399160e-02	5.344300e-04	3	true
3.6498        	DICPCG	1.288770e-02	5.231990e-04	3	true
3.6499        	DICPCG	1.397670e-02	6.839120e-04	3	true
3.65          	DICPCG	1.339320e-02	4.538020e-04	3	true
3.6501        	DICPCG	1.696220e-02	6.011150e-04	3	true
3.6502        	DICPCG	1.412560e-02	6.314890e-04	3	true
3.6503        	DICPCG	1.564320e-02	4.804070e-04	3	true
3.6504        	DICPCG	1.462950e-02	4.707650e-04	3	true
3.6505        	DICPCG	1.229450e-02	4.098010e-04	3	true
3.6506        	DICPCG	1.365550e-02	5.145340e-04	3	true
3.6507        	DICPCG	1.490540e-02	5.749250e-04	3	true
3.6508        	DICPCG	1.540640e-02	6.250050e-04	3	true
3.6509        	DICPCG	1.462550e-02	5.311700e-04	3	true
3.651         	DICPCG	1.513880e-02	5.533420e-04	3	true
3.6511        	DICPCG	1.741580e-02	7.934260e-04	3	true
3.6512        	DICPCG	2.025100e-02	9.114580e-04	3	true
3.6513        	DICPCG	1.510740e-02	5.373000e-04	3	true
3.6514        	DICPCG	1.423470e-02	7.110900e-04	3	true
3.6515        	DICPCG	1.737680e-02	7.270220e-04	3	true
3.6516        	DICPCG	1.772540e-02	6.657200e-04	3	true
3.6517        	DICPCG	1.627050e-02	7.919100e-04	3	true
3.6518        	DICPCG	1.630920e-02	5.101060e-04	3	true
3.6519        	DICPCG	1.377740e-02	6.419140e-04	3	true
3.652         	DICPCG	1.526680e-02	6.068340e-04	3	true
3.6521        	DICPCG	1.382050e-02	4.720550e-04	3	true
3.6522        	DICPCG	1.548670e-02	6.031700e-04	3	true
3.6523        	DICPCG	1.654860e-02	5.869520e-04	3	true
3.6524        	DICPCG	1.537350e-02	6.436730e-04	3	true
3.6525        	DICPCG	1.297600e-02	4.003630e-04	3	true
3.6526        	DICPCG	1.223230e-02	3.619080e-04	3	true
3.6527        	DICPCG	1.286770e-02	4.050660e-04	3	true
3.6528        	DICPCG	1.548750e-02	5.372690e-04	3	true
3.6529        	DICPCG	1.769700e-02	6.880580e-04	3	true
3.653         	DICPCG	1.703130e-02	5.266110e-04	3	true
3.6531        	DICPCG	1.302560e-02	5.433920e-04	3	true
3.6532        	DICPCG	1.553590e-02	5.151630e-04	3	true
3.6533        	DICPCG	1.651000e-02	7.837470e-04	3	true
3.6534        	DICPCG	1.509210e-02	4.166670e-04	3	true
3.6535        	DICPCG	1.904030e-02	6.930540e-04	3	true
3.6536        	DICPCG	1.472880e-02	6.670460e-04	3	true
3.6537        	DICPCG	1.734570e-02	8.122120e-04	3	true
3.6538        	DICPCG	1.428180e-02	5.271530e-04	3	true
3.6539        	DICPCG	1.749480e-02	7.235590e-04	4	true
3.654         	DICPCG	1.627550e-02	6.801320e-04	3	true
3.6541        	DICPCG	1.429250e-02	4.448590e-04	3	true
3.6542        	DICPCG	1.498220e-02	6.748410e-04	3	true
3.6543        	DICPCG	1.794260e-02	6.779330e-04	3	true
3.6544        	DICPCG	1.331700e-02	4.820390e-04	3	true
3.6545        	DICPCG	1.315790e-02	5.747260e-04	3	true
3.6546        	DICPCG	1.300550e-02	5.119190e-04	3	true
3.6547        	DICPCG	1.329240e-02	4.813180e-04	3	true
3.6548        	DICPCG	1.207460e-02	3.679570e-04	3	true
3.6549        	DICPCG	1.282380e-02	5.133060e-04	3	true
3.655         	DICPCG	1.324080e-02	6.353960e-04	3	true
3.6551        	DICPCG	1.345330e-02	4.172060e-04	3	true
3.6552        	DICPCG	1.480860e-02	4.836540e-04	3	true
3.6553        	DICPCG	1.446450e-02	6.202590e-04	3	true
3.6554        	DICPCG	1.895310e-02	7.943620e-04	3	true
3.6555        	DICPCG	1.997300e-02	8.171550e-04	3	true
3.6556        	DICPCG	1.524840e-02	6.266200e-04	3	true
3.6557        	DICPCG	1.716880e-02	7.869810e-04	3	true
3.6558        	DICPCG	1.782370e-02	7.910890e-04	4	true
3.6559        	DICPCG	1.426650e-02	5.702300e-04	3	true
3.656         	DICPCG	1.582310e-02	5.782860e-04	3	true
3.6561        	DICPCG	1.514450e-02	7.267750e-04	3	true
3.6562        	DICPCG	1.633570e-02	5.844950e-04	4	true
3.6563        	DICPCG	1.440760e-02	6.915310e-04	3	true
3.6564        	DICPCG	1.339880e-02	5.234580e-04	3	true
3.6565        	DICPCG	1.384220e-02	4.840200e-04	3	true
3.6566        	DICPCG	1.622220e-02	6.711280e-04	3	true
3.6567        	DICPCG	1.481900e-02	4.915010e-04	3	true
3.6568        	DICPCG	1.334170e-02	5.083340e-04	3	true
3.6569        	DICPCG	1.349760e-02	4.537450e-04	3	true
3.657         	DICPCG	1.500310e-02	6.097130e-04	3	true
3.6571        	DICPCG	1.312140e-02	6.214040e-04	3	true
3.6572        	DICPCG	1.298840e-02	5.329390e-04	3	true
3.6573        	DICPCG	1.141680e-02	3.801540e-04	3	true
3.6574        	DICPCG	1.365640e-02	4.085460e-04	3	true
3.6575        	DICPCG	1.335170e-02	5.661780e-04	3	true
3.6576        	DICPCG	1.552440e-02	5.679160e-04	4	true
3.6577        	DICPCG	1.559520e-02	6.954790e-04	3	true
3.6578        	DICPCG	1.688760e-02	5.661390e-04	3	true
3.6579        	DICPCG	1.790460e-02	7.475570e-04	3	true
3.658         	DICPCG	2.285390e-02	7.932010e-04	4	true
3.6581        	DICPCG	1.984580e-02	7.257780e-04	3	true
3.6582        	DICPCG	1.620590e-02	6.027610e-04	3	true
3.6583        	DICPCG	1.620940e-02	7.282630e-04	3	true
3.6584        	DICPCG	1.665520e-02	7.783380e-04	3	true
3.6585        	DICPCG	1.317760e-02	5.395360e-04	3	true
3.6586        	DICPCG	1.463490e-02	6.065640e-04	3	true
3.6587        	DICPCG	1.251580e-02	5.840490e-04	3	true
3.6588        	DICPCG	1.506080e-02	5.724620e-04	3	true
3.6589        	DICPCG	1.497380e-02	5.651390e-04	3	true
3.659         	DICPCG	1.692400e-02	5.706650e-04	3	true
3.6591        	DICPCG	1.492590e-02	6.914380e-04	3	true
3.6592        	DICPCG	1.494020e-02	5.446240e-04	4	true
3.6593        	DICPCG	1.178250e-02	3.909580e-04	3	true
3.6594        	DICPCG	1.341830e-02	5.750720e-04	3	true
3.6595        	DICPCG	1.441000e-02	5.808240e-04	3	true
3.6596        	DICPCG	1.316670e-02	3.775500e-04	3	true
3.6597        	DICPCG	1.462860e-02	4.676060e-04	3	true
3.6598        	DICPCG	1.686810e-02	6.761810e-04	3	true
3.6599        	DICPCG	1.668550e-02	5.554540e-04	3	true
3.66          	DICPCG	1.645970e-02	7.845470e-04	3	true
3.6601        	DICPCG	1.783820e-02	5.618760e-04	3	true
3.6602        	DICPCG	1.863210e-02	7.286980e-04	4	true
3.6603        	DICPCG	1.359310e-02	5.001000e-04	3	true
3.6604        	DICPCG	1.564000e-02	7.786600e-04	3	true
3.6605        	DICPCG	1.622840e-02	6.951620e-04	3	true
3.6606        	DICPCG	1.677730e-02	6.045870e-04	3	true
3.6607        	DICPCG	1.388210e-02	5.119520e-04	3	true
3.6608        	DICPCG	1.475480e-02	5.425860e-04	4	true
3.6609        	DICPCG	1.691560e-02	8.180150e-04	3	true
3.661         	DICPCG	1.603930e-02	7.150270e-04	3	true
3.6611        	DICPCG	1.284000e-02	4.632110e-04	3	true
3.6612        	DICPCG	1.425910e-02	6.038700e-04	3	true
3.6613        	DICPCG	1.249110e-02	5.814550e-04	4	true
3.6614        	DICPCG	1.404860e-02	6.393270e-04	3	true
3.6615        	DICPCG	1.433340e-02	5.065900e-04	3	true
3.6616        	DICPCG	1.412570e-02	6.429690e-04	3	true
3.6617        	DICPCG	1.442950e-02	5.449460e-04	3	true
3.6618        	DICPCG	1.323100e-02	5.658220e-04	3	true
3.6619        	DICPCG	1.422720e-02	6.028020e-04	3	true
3.662         	DICPCG	1.712450e-02	6.119220e-04	3	true
3.6621        	DICPCG	1.553570e-02	4.977700e-04	3	true
3.6622        	DICPCG	1.668310e-02	7.276540e-04	3	true
3.6623        	DICPCG	1.693830e-02	7.251640e-04	4	true
